id_request,client_id,company_name,contact_first_name,contact_last_name,id_booking,request_type,request_status,request_date,approval_date,amendment_date,delivery_tracking_number,delivery_cost,dispatch_date,invoice_number,product_id,product_reference,bag_size_kg,bags,bags_remaining,price_per_kg,harvest_date,status,pathway,reservation_days,payment_days,landing_status,landing_date,warehouse
285,38,company_3,name_3,surname_3,,Reservation,Completed,2025-08-26,2025-11-19,2025-11-18,,,Pending,0,81,product_78,24,3.00,0.00,32.00,2025-08-31,Sold Out,B,30,30,Landed,2025-11-13,United Kingdom
285,38,company_3,name_3,surname_3,,Reservation,Completed,2025-08-26,2025-11-19,2025-11-18,,,Pending,0,68,product_70,24,3.00,0.00,18.95,2025-08-31,Available,B,30,30,Landed,2025-11-13,United Kingdom
285,38,company_3,name_3,surname_3,,Reservation,Completed,2025-08-26,2025-11-19,2025-11-18,,,Pending,0,67,product_61,24,2.00,0.00,26.00,2025-08-31,Available,B,30,30,Landed,2025-11-13,United Kingdom
285,38,company_3,name_3,surname_3,,Reservation,Completed,2025-08-26,2025-11-19,2025-11-18,,,Pending,0,78,product_11,24,4.00,0.00,28.00,2025-08-31,Available,B,30,30,Landed,2025-11-13,United Kingdom
285,38,company_3,name_3,surname_3,,Reservation,Completed,2025-08-26,2025-11-19,2025-11-18,,,Pending,0,75,product_10,24,3.00,0.00,30.00,2025-08-31,Sold Out,B,30,30,Landed,2025-11-13,United Kingdom
286,59,company_23,name_23,surname_23,,Reservation,Approved,2025-08-26,2026-01-29,2026-01-28,,,Pending,0,57,product_31,24,4.00,1.00,17.50,2025-08-31,Sold Out,B,120,28,Landed,2025-11-13,United Kingdom
286,59,company_23,name_23,surname_23,,Reservation,Approved,2025-08-26,2026-01-29,2026-01-28,,,Pending,0,56,product_20,35,8.00,4.00,14.75,2025-08-31,Sold Out,B,120,28,Landed,2025-11-13,United Kingdom
286,59,company_23,name_23,surname_23,,Reservation,Approved,2025-08-26,2026-01-29,2026-01-28,,,Pending,0,59,product_25,35,0.00,0.00,13.65,2025-08-31,Sold Out,B,120,28,Landed,2025-11-13,United Kingdom
286,59,company_23,name_23,surname_23,,Reservation,Approved,2025-08-26,2026-01-29,2026-01-28,,,Pending,0,8,product_7,24,1.00,0.00,13.50,2024-06-30,Sold Out,B,120,28,Landed,2024-10-25,United Kingdom
287,134,company_56,name_56,surname_56,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,74,product_110,24,1.00,1.00,17.50,2025-08-31,Available,B,21,28,Landed,2025-11-13,United Kingdom
287,134,company_56,name_56,surname_56,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,39,product_102,24,1.00,1.00,17.50,2025-04-30,Available,B,21,28,Landed,2025-07-09,United Kingdom
287,134,company_56,name_56,surname_56,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,32,product_93,24,1.00,1.00,17.50,2025-04-30,Available,B,21,28,Landed,2025-07-09,United Kingdom
287,134,company_56,name_56,surname_56,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,29,product_86,24,1.00,1.00,17.50,2025-04-30,Available,B,21,28,Landed,2025-07-09,United Kingdom
287,134,company_56,name_56,surname_56,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,56,product_20,35,1.00,1.00,14.75,2025-08-31,Sold Out,B,21,28,Landed,2025-11-13,United Kingdom
288,40,company_11,name_11,surname_11,,Reservation,Completed,2025-08-26,2025-11-18,Pending,,,Pending,0,61,product_52,24,1.00,0.00,30.00,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
289,40,company_11,name_11,surname_11,,Reservation,Completed,2025-08-26,2025-11-18,Pending,,,Pending,0,56,product_20,35,4.00,0.00,14.75,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
290,40,company_11,name_11,surname_11,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,75,product_10,24,1.00,1.00,30.00,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
290,40,company_11,name_11,surname_11,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,76,product_8,24,1.00,1.00,15.00,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
290,40,company_11,name_11,surname_11,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,77,product_1,24,1.00,1.00,18.75,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
290,40,company_11,name_11,surname_11,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,60,product_3,24,1.00,1.00,17.75,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
291,32,company_1,name_1,surname_1,,Samples,Rejected,2025-08-26,2025-09-03,Pending,,,Pending,0,77,product_1,24,1.00,1.00,18.75,2025-08-31,Sold Out,B,180,28,Landed,2025-11-13,United Kingdom
291,32,company_1,name_1,surname_1,,Samples,Rejected,2025-08-26,2025-09-03,Pending,,,Pending,0,76,product_8,24,1.00,1.00,15.00,2025-08-31,Sold Out,B,180,28,Landed,2025-11-13,United Kingdom
291,32,company_1,name_1,surname_1,,Samples,Rejected,2025-08-26,2025-09-03,Pending,,,Pending,0,75,product_10,24,1.00,1.00,30.00,2025-08-31,Sold Out,B,180,28,Landed,2025-11-13,United Kingdom
291,32,company_1,name_1,surname_1,,Samples,Rejected,2025-08-26,2025-09-03,Pending,,,Pending,0,78,product_11,24,1.00,1.00,28.00,2025-08-31,Available,B,180,28,Landed,2025-11-13,United Kingdom
292,32,company_1,name_1,surname_1,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,77,product_1,24,1.00,1.00,18.75,2025-08-31,Sold Out,B,180,28,Landed,2025-11-13,United Kingdom
292,32,company_1,name_1,surname_1,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,76,product_8,24,1.00,1.00,15.00,2025-08-31,Sold Out,B,180,28,Landed,2025-11-13,United Kingdom
292,32,company_1,name_1,surname_1,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,75,product_10,24,1.00,1.00,30.00,2025-08-31,Sold Out,B,180,28,Landed,2025-11-13,United Kingdom
292,32,company_1,name_1,surname_1,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,78,product_11,24,1.00,1.00,28.00,2025-08-31,Available,B,180,28,Landed,2025-11-13,United Kingdom
293,32,company_1,name_1,surname_1,,Samples,Rejected,2025-08-26,2025-09-03,Pending,,,Pending,0,77,product_1,24,1.00,1.00,18.75,2025-08-31,Sold Out,B,180,28,Landed,2025-11-13,United Kingdom
293,32,company_1,name_1,surname_1,,Samples,Rejected,2025-08-26,2025-09-03,Pending,,,Pending,0,76,product_8,24,1.00,1.00,15.00,2025-08-31,Sold Out,B,180,28,Landed,2025-11-13,United Kingdom
293,32,company_1,name_1,surname_1,,Samples,Rejected,2025-08-26,2025-09-03,Pending,,,Pending,0,75,product_10,24,1.00,1.00,30.00,2025-08-31,Sold Out,B,180,28,Landed,2025-11-13,United Kingdom
293,32,company_1,name_1,surname_1,,Samples,Rejected,2025-08-26,2025-09-03,Pending,,,Pending,0,78,product_11,24,1.00,1.00,28.00,2025-08-31,Available,B,180,28,Landed,2025-11-13,United Kingdom
294,46,company_22,name_22,surname_22,,Reservation,Completed,2025-08-26,2025-09-29,Pending,,,Pending,0,25,product_56,24,2.00,0.00,26.50,2025-04-30,Sold Out,B,30,28,Landed,2025-07-09,United Kingdom
295,50,company_16,name_16,surname_16,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,64,product_130,24,1.00,1.00,30.00,2025-08-31,Available,B,30,7,Landed,2025-11-13,United Kingdom
295,50,company_16,name_16,surname_16,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,63,product_126,24,1.00,1.00,32.00,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
295,50,company_16,name_16,surname_16,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,55,product_123,24,1.00,1.00,30.00,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
296,67,company_28,name_28,surname_28,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,57,product_31,24,1.00,1.00,17.50,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
296,67,company_28,name_28,surname_28,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,59,product_25,35,1.00,1.00,13.65,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
296,67,company_28,name_28,surname_28,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,58,product_22,35,1.00,1.00,14.50,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
296,67,company_28,name_28,surname_28,,Samples,Approved,2025-08-26,2025-09-03,Pending,,,Pending,0,56,product_20,35,1.00,1.00,14.75,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
297,67,company_28,name_28,surname_28,,Reservation,Completed,2025-08-26,2025-11-13,Pending,,,Pending,0,56,product_20,35,1.00,0.00,14.75,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
298,131,company_57,name_57,surname_57,,Samples,Approved,2025-08-26,2025-09-04,Pending,,,Pending,0,49,product_135,35,1.00,1.00,9.94,2025-04-30,Sold Out,B,14,5,Landed,2025-07-09,United Kingdom
298,131,company_57,name_57,surname_57,,Samples,Approved,2025-08-26,2025-09-04,Pending,,,Pending,0,64,product_130,24,1.00,1.00,30.00,2025-08-31,Available,B,14,5,Landed,2025-11-13,United Kingdom
298,131,company_57,name_57,surname_57,,Samples,Approved,2025-08-26,2025-09-04,Pending,,,Pending,0,58,product_22,35,1.00,1.00,14.50,2025-08-31,Sold Out,B,14,5,Landed,2025-11-13,United Kingdom
298,131,company_57,name_57,surname_57,,Samples,Approved,2025-08-26,2025-09-04,Pending,,,Pending,0,78,product_11,24,1.00,1.00,28.00,2025-08-31,Available,B,14,5,Landed,2025-11-13,United Kingdom
298,131,company_57,name_57,surname_57,,Samples,Approved,2025-08-26,2025-09-04,Pending,,,Pending,0,60,product_3,24,1.00,1.00,17.75,2025-08-31,Sold Out,B,14,5,Landed,2025-11-13,United Kingdom
299,131,company_57,name_57,surname_57,,Samples,Rejected,2025-08-26,2025-09-04,Pending,,,Pending,0,49,product_135,35,1.00,1.00,9.94,2025-04-30,Sold Out,B,14,5,Landed,2025-07-09,United Kingdom
299,131,company_57,name_57,surname_57,,Samples,Rejected,2025-08-26,2025-09-04,Pending,,,Pending,0,64,product_130,24,1.00,1.00,30.00,2025-08-31,Available,B,14,5,Landed,2025-11-13,United Kingdom
299,131,company_57,name_57,surname_57,,Samples,Rejected,2025-08-26,2025-09-04,Pending,,,Pending,0,58,product_22,35,1.00,1.00,14.50,2025-08-31,Sold Out,B,14,5,Landed,2025-11-13,United Kingdom
299,131,company_57,name_57,surname_57,,Samples,Rejected,2025-08-26,2025-09-04,Pending,,,Pending,0,78,product_11,24,1.00,1.00,28.00,2025-08-31,Available,B,14,5,Landed,2025-11-13,United Kingdom
299,131,company_57,name_57,surname_57,,Samples,Rejected,2025-08-26,2025-09-04,Pending,,,Pending,0,60,product_3,24,1.00,1.00,17.75,2025-08-31,Sold Out,B,14,5,Landed,2025-11-13,United Kingdom
300,49,company_15,name_15,surname_15,,Samples,Rejected,2025-08-26,2025-09-04,Pending,,,Pending,0,61,product_52,24,1.00,1.00,30.00,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
300,49,company_15,name_15,surname_15,,Samples,Rejected,2025-08-26,2025-09-04,Pending,,,Pending,0,57,product_31,24,1.00,1.00,17.50,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
300,49,company_15,name_15,surname_15,,Samples,Rejected,2025-08-26,2025-09-04,Pending,,,Pending,0,59,product_25,35,1.00,1.00,13.65,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
300,49,company_15,name_15,surname_15,,Samples,Rejected,2025-08-26,2025-09-04,Pending,,,Pending,0,58,product_22,35,1.00,1.00,14.50,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
300,49,company_15,name_15,surname_15,,Samples,Rejected,2025-08-26,2025-09-04,Pending,,,Pending,0,78,product_11,24,1.00,1.00,28.00,2025-08-31,Available,B,30,7,Landed,2025-11-13,United Kingdom
300,49,company_15,name_15,surname_15,,Samples,Rejected,2025-08-26,2025-09-04,Pending,,,Pending,0,75,product_10,24,1.00,1.00,30.00,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
301,49,company_15,name_15,surname_15,,Samples,Approved,2025-08-26,2025-09-04,Pending,,,Pending,0,64,product_130,24,1.00,1.00,30.00,2025-08-31,Available,B,30,7,Landed,2025-11-13,United Kingdom
301,49,company_15,name_15,surname_15,,Samples,Approved,2025-08-26,2025-09-04,Pending,,,Pending,0,63,product_126,24,1.00,1.00,32.00,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
301,49,company_15,name_15,surname_15,,Samples,Approved,2025-08-26,2025-09-04,Pending,,,Pending,0,69,product_67,24,1.00,1.00,24.50,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
301,49,company_15,name_15,surname_15,,Samples,Approved,2025-08-26,2025-09-04,Pending,,,Pending,0,67,product_61,24,1.00,1.00,26.00,2025-08-31,Available,B,30,7,Landed,2025-11-13,United Kingdom
301,49,company_15,name_15,surname_15,,Samples,Approved,2025-08-26,2025-09-04,Pending,,,Pending,0,77,product_1,24,1.00,1.00,18.75,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
301,49,company_15,name_15,surname_15,,Samples,Approved,2025-08-26,2025-09-04,Pending,,,Pending,0,60,product_3,24,1.00,1.00,17.75,2025-08-31,Sold Out,B,30,7,Landed,2025-11-13,United Kingdom
302,102,company_58,name_58,surname_58,,Reservation,Completed,2025-08-26,2025-11-21,2025-11-21,,,Pending,0,44,product_44,24,0.00,0.00,20.00,2025-04-30,Sold Out,B,14,7,Landed,2025-07-09,United Kingdom
303,102,company_58,name_58,surname_58,,Reservation,Rejected,2025-08-26,2025-11-21,Pending,,,Pending,0,73,product_105,24,1.00,1.00,18.00,2025-08-31,Sold Out,B,14,7,Landed,2025-11-13,United Kingdom
304,102,company_58,name_58,surname_58,,Reservation,Completed,2025-08-26,2026-01-21,Pending,,,Pending,0,60,product_3,24,1.00,0.00,17.75,2025-08-31,Sold Out,B,14,7,Landed,2025-11-13,United Kingdom
305,102,company_58,name_58,surname_58,,Reservation,Rejected,2025-08-26,2025-11-21,Pending,,,Pending,0,59,product_25,35,1.00,1.00,13.65,2025-08-31,Sold Out,B,14,7,Landed,2025-11-13,United Kingdom
306,102,company_58,name_58,surname_58,,Samples,Approved,2025-08-26,2025-09-04,Pending,,,Pending,0,73,product_105,24,1.00,1.00,18.00,2025-08-31,Sold Out,B,14,7,Landed,2025-11-13,United Kingdom
306,102,company_58,name_58,surname_58,,Samples,Approved,2025-08-26,2025-09-04,Pending,,,Pending,0,44,product_44,24,1.00,1.00,20.00,2025-04-30,Sold Out,B,14,7,Landed,2025-07-09,United Kingdom
306,102,company_58,name_58,surname_58,,Samples,Approved,2025-08-26,2025-09-04,Pending,,,Pending,0,59,product_25,35,1.00,1.00,13.65,2025-08-31,Sold Out,B,14,7,Landed,2025-11-13,United Kingdom
306,102,company_58,name_58,surname_58,,Samples,Approved,2025-08-26,2025-09-04,Pending,,,Pending,0,60,product_3,24,1.00,1.00,17.75,2025-08-31,Sold Out,B,14,7,Landed,2025-11-13,United Kingdom
307,39,company_18,name_18,surname_18,,Reservation,Completed,2025-08-26,2025-11-14,Pending,,,Pending,0,66,product_92,24,4.00,0.00,17.50,2025-08-31,Sold Out,B,30,28,Landed,2025-11-13,United Kingdom
307,39,company_18,name_18,surname_18,,Reservation,Completed,2025-08-26,2025-11-14,Pending,,,Pending,0,60,product_3,24,1.00,0.00,17.75,2025-08-31,Sold Out,B,30,28,Landed,2025-11-13,United Kingdom
308,56,company_21,name_21,surname_21,,Reservation,Completed,2025-08-27,2025-11-03,Pending,,,Pending,0,16,product_120,24,4.00,0.00,20.00,2025-04-30,Sold Out,B,60,14,Landed,2025-07-09,United Kingdom
309,54,company_19,name_19,surname_19,135,Release,Completed,2025-08-28,2025-08-28,Pending,29.07.2025,0.00,2025-09-19,INV-0338,11,product_24,35,8.00,0.00,13.65,2025-02-28,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
309,54,company_19,name_19,surname_19,135,Release,Completed,2025-08-28,2025-08-28,Pending,29.07.2025,0.00,2025-09-19,INV-0338,25,product_56,24,1.00,0.00,26.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
309,54,company_19,name_19,surname_19,135,Release,Completed,2025-08-28,2025-08-28,Pending,29.07.2025,0.00,2025-09-19,INV-0338,41,product_114,12,1.00,0.00,65.00,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
310,123,company_48,name_48,surname_48,,Reservation,Completed,2025-08-28,2025-09-09,Pending,,,Pending,0,8,product_7,24,4.00,0.00,13.50,2024-06-30,Sold Out,B,21,30,Landed,2024-10-25,United Kingdom
311,123,company_48,name_48,surname_48,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,59,product_25,35,1.00,1.00,13.65,2025-08-31,Sold Out,B,21,30,Landed,2025-11-13,United Kingdom
311,123,company_48,name_48,surname_48,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,58,product_22,35,1.00,1.00,14.50,2025-08-31,Sold Out,B,21,30,Landed,2025-11-13,United Kingdom
311,123,company_48,name_48,surname_48,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,56,product_20,35,1.00,1.00,14.75,2025-08-31,Sold Out,B,21,30,Landed,2025-11-13,United Kingdom
311,123,company_48,name_48,surname_48,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,76,product_8,24,1.00,1.00,15.00,2025-08-31,Sold Out,B,21,30,Landed,2025-11-13,United Kingdom
311,123,company_48,name_48,surname_48,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,60,product_3,24,1.00,1.00,17.75,2025-08-31,Sold Out,B,21,30,Landed,2025-11-13,United Kingdom
312,123,company_48,name_48,surname_48,,Reservation,Completed,2025-08-28,2025-11-13,Pending,,,Pending,0,16,product_120,24,6.00,0.00,20.00,2025-04-30,Sold Out,B,21,30,Landed,2025-07-09,United Kingdom
312,123,company_48,name_48,surname_48,,Reservation,Completed,2025-08-28,2025-11-13,Pending,,,Pending,0,15,product_57,24,4.00,0.00,18.50,2025-04-30,Sold Out,B,21,30,Landed,2025-07-09,United Kingdom
313,45,company_8,name_8,surname_8,,Reservation,Rejected,2025-08-28,2025-10-03,Pending,,,Pending,0,66,product_92,24,10.00,10.00,17.50,2025-08-31,Sold Out,B,28,28,Landed,2025-11-13,United Kingdom
313,45,company_8,name_8,surname_8,,Reservation,Rejected,2025-08-28,2025-10-03,Pending,,,Pending,0,59,product_25,35,10.00,10.00,13.65,2025-08-31,Sold Out,B,28,28,Landed,2025-11-13,United Kingdom
314,45,company_8,name_8,surname_8,,Reservation,Rejected,2025-08-28,2025-10-03,Pending,,,Pending,0,56,product_20,35,10.00,10.00,14.75,2025-08-31,Sold Out,B,28,28,Landed,2025-11-13,United Kingdom
315,45,company_8,name_8,surname_8,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,64,product_130,24,1.00,1.00,30.00,2025-08-31,Available,B,28,28,Landed,2025-11-13,United Kingdom
315,45,company_8,name_8,surname_8,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,72,product_72,24,1.00,1.00,32.00,2025-08-31,Sold Out,B,28,28,Landed,2025-11-13,United Kingdom
315,45,company_8,name_8,surname_8,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,69,product_67,24,1.00,1.00,24.50,2025-08-31,Sold Out,B,28,28,Landed,2025-11-13,United Kingdom
315,45,company_8,name_8,surname_8,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,58,product_22,35,1.00,1.00,14.50,2025-08-31,Sold Out,B,28,28,Landed,2025-11-13,United Kingdom
315,45,company_8,name_8,surname_8,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,78,product_11,24,1.00,1.00,28.00,2025-08-31,Available,B,28,28,Landed,2025-11-13,United Kingdom
315,45,company_8,name_8,surname_8,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,76,product_8,24,1.00,1.00,15.00,2025-08-31,Sold Out,B,28,28,Landed,2025-11-13,United Kingdom
316,32,company_1,name_1,surname_1,97,Release,Completed,2025-08-28,2025-08-28,Pending,91144916,118.50,2025-09-02,INV-0321,14,product_29,24,3.00,0.00,17.50,2025-02-28,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
316,32,company_1,name_1,surname_1,97,Release,Completed,2025-08-28,2025-08-28,Pending,91144916,118.50,2025-09-02,INV-0321,24,product_71,24,1.00,0.00,17.80,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
317,45,company_8,name_8,surname_8,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,55,product_123,24,1.00,1.00,30.00,2025-08-31,Sold Out,B,28,28,Landed,2025-11-13,United Kingdom
317,45,company_8,name_8,surname_8,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,74,product_110,24,1.00,1.00,17.50,2025-08-31,Available,B,28,28,Landed,2025-11-13,United Kingdom
317,45,company_8,name_8,surname_8,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,57,product_31,24,1.00,1.00,17.50,2025-08-31,Sold Out,B,28,28,Landed,2025-11-13,United Kingdom
317,45,company_8,name_8,surname_8,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,75,product_10,24,1.00,1.00,30.00,2025-08-31,Sold Out,B,28,28,Landed,2025-11-13,United Kingdom
318,138,company_59,name_59,surname_59,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,66,product_92,24,1.00,1.00,17.50,2025-08-31,Sold Out,B,14,5,Landed,2025-11-13,United Kingdom
318,138,company_59,name_59,surname_59,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,68,product_70,24,1.00,1.00,18.95,2025-08-31,Available,B,14,5,Landed,2025-11-13,United Kingdom
318,138,company_59,name_59,surname_59,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,67,product_61,24,1.00,1.00,26.00,2025-08-31,Available,B,14,5,Landed,2025-11-13,United Kingdom
318,138,company_59,name_59,surname_59,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,25,product_56,24,1.00,1.00,26.50,2025-04-30,Sold Out,B,14,5,Landed,2025-07-09,United Kingdom
318,138,company_59,name_59,surname_59,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,56,product_20,35,1.00,1.00,14.75,2025-08-31,Sold Out,B,14,5,Landed,2025-11-13,United Kingdom
318,138,company_59,name_59,surname_59,,Samples,Approved,2025-08-28,2025-09-03,Pending,,,Pending,0,8,product_7,24,1.00,1.00,13.50,2024-06-30,Sold Out,B,14,5,Landed,2024-10-25,United Kingdom
319,45,company_8,name_8,surname_8,,Samples,Approved,2025-08-29,2025-09-03,Pending,,,Pending,0,79,product_109,24,1.00,1.00,17.50,2025-08-31,Sold Out,B,28,28,Landed,2025-11-13,United Kingdom
319,45,company_8,name_8,surname_8,,Samples,Approved,2025-08-29,2025-09-03,Pending,,,Pending,0,73,product_105,24,1.00,1.00,18.00,2025-08-31,Sold Out,B,28,28,Landed,2025-11-13,United Kingdom
319,45,company_8,name_8,surname_8,,Samples,Approved,2025-08-29,2025-09-03,Pending,,,Pending,0,65,product_84,24,1.00,1.00,17.50,2025-08-31,Sold Out,B,28,28,Landed,2025-11-13,United Kingdom
319,45,company_8,name_8,surname_8,,Samples,Approved,2025-08-29,2025-09-03,Pending,,,Pending,0,67,product_61,24,1.00,1.00,26.00,2025-08-31,Available,B,28,28,Landed,2025-11-13,United Kingdom
320,47,company_10,name_10,surname_10,,Reservation,Completed,2025-08-30,2025-12-16,2025-11-13,,,Pending,0,56,product_20,35,0.00,0.00,14.75,2025-08-31,Sold Out,B,30,21,Landed,2025-11-13,United Kingdom
320,47,company_10,name_10,surname_10,,Reservation,Completed,2025-08-30,2025-12-16,2025-11-13,,,Pending,0,60,product_3,24,4.00,0.00,17.75,2025-08-31,Sold Out,B,30,21,Landed,2025-11-13,United Kingdom
321,34,company_2,name_2,surname_2,180,Release,Completed,2025-09-01,2025-09-01,Pending,60120213125071,60.00,2025-09-02,INV-0322,25,product_56,24,1.00,0.00,26.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
322,128,company_49,name_49,surname_49,258,Release,Completed,2025-09-01,2025-09-01,Pending,91167626,92.00,2025-09-02,INV-0323,7,product_5,24,2.00,0.00,12.50,2024-06-30,Sold Out,B,21,7,Landed,2024-10-25,United Kingdom
322,128,company_49,name_49,surname_49,258,Release,Completed,2025-09-01,2025-09-01,Pending,91167626,92.00,2025-09-02,INV-0323,15,product_57,24,1.00,0.00,18.50,2025-04-30,Sold Out,B,21,7,Landed,2025-07-09,United Kingdom
323,71,company_42,name_42,surname_42,,Reservation,Completed,2025-09-01,2025-09-02,2025-09-02,,,Pending,0,15,product_57,24,0.00,0.00,18.50,2025-04-30,Sold Out,B,14,7,Landed,2025-07-09,United Kingdom
324,71,company_42,name_42,surname_42,,Reservation,Completed,2025-09-01,2025-11-18,Pending,,,Pending,0,68,product_70,24,3.00,0.00,18.95,2025-08-31,Available,B,14,7,Landed,2025-11-13,United Kingdom
324,71,company_42,name_42,surname_42,,Reservation,Completed,2025-09-01,2025-11-18,Pending,,,Pending,0,59,product_25,35,3.00,0.00,13.65,2025-08-31,Sold Out,B,14,7,Landed,2025-11-13,United Kingdom
324,71,company_42,name_42,surname_42,,Reservation,Completed,2025-09-01,2025-11-18,Pending,,,Pending,0,58,product_22,35,3.00,0.00,14.50,2025-08-31,Sold Out,B,14,7,Landed,2025-11-13,United Kingdom
325,48,company_14,name_14,surname_14,271,Release,Completed,2025-09-02,2025-09-02,Pending,91184088,100.50,2025-09-02,INV-0324,8,product_7,24,4.00,0.00,13.50,2024-06-30,Sold Out,B,14,7,Landed,2024-10-25,United Kingdom
326,40,company_11,name_11,surname_11,111,Release,Completed,2025-09-02,2025-09-02,Pending,60120213294591,82.00,2025-09-02,INV-0325,16,product_120,24,2.00,0.00,20.00,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
327,71,company_42,name_42,surname_42,,Reservation,Completed,2025-09-02,2025-11-18,Pending,,,Pending,0,15,product_57,24,1.00,0.00,18.50,2025-04-30,Sold Out,B,14,7,Landed,2025-07-09,United Kingdom
328,61,company_39,name_39,surname_39,198,Release,Completed,2025-09-02,2025-09-03,Pending,60120213474229,0.00,2025-09-03,INV-0326,25,product_56,24,2.00,0.00,26.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
329,41,company_9,name_9,surname_9,,Samples,Approved,2025-09-02,2025-09-03,Pending,,,Pending,0,64,product_130,24,1.00,1.00,30.00,2025-08-31,Available,B,30,7,Landed,2025-11-13,United Kingdom
329,41,company_9,name_9,surname_9,,Samples,Approved,2025-09-02,2025-09-03,Pending,,,Pending,0,67,product_61,24,1.00,1.00,26.00,2025-08-31,Available,B,30,7,Landed,2025-11-13,United Kingdom
